Country,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
Czech Republic,58.121,60.606,62.196,64.334,65.131,62.56,60.528,59.293,58.882,58.705,60.847,64.257,64.598,64.93,64.692,73.466,74.6472,76.348,83.2266,84.3331,82.5786,84.3609,88.0238,83.5164,82.25,85.9001,87.5606,87.5737,87.0649,86.0034,83.8884,83.3019,87.0376,88.0018,86.9806,-0.011604308,0.005245133,0.003220948
Denmark,29.14304444,30.78308889,29.48931111,28.0695,22.93352222,25.97718889,36.5405,30.73337778,33.96900278,40.19660556,36.66305,53.57758056,44.31163611,41.11068889,38.91459444,36.04884167,37.72620833,39.28264444,46.17945833,40.43985,36.24135,45.60229167,39.31546944,36.61614722,36.384475,38.86278889,35.22922778,30.70193333,34.74216667,32.18255,28.93433333,30.53554444,31.039275,30.37500556,30.47623481,0.00333265,-0.018513406,0.001128555
Estonia,17.827,17.951,17.9,17.627,17.611,17.181,14.627,11.829,9.118,9.152,8.693,9.103,9.218,8.521,8.265,8.513,8.484,8.527,10.159,10.304,10.205,9.731,12.19,10.581,8.78,12.964,12.893,11.967,13.275,12.446,10.417,12.176,13.15,12.326,7.57,-0.385851047,0.015382198,0.000280322
Finland,49.394,48.948,53.016,53.491,53.359,54.27680272,57.97940691,57.63529982,60.98231106,65.53552633,64.41392651,69.09025026,69.14546802,70.43595428,69.40708052,70.47378245,74.81195199,75.371793,84.74040092,86.285214,70.83803269,82.66136594,81.68146384,77.80262833,72.5470528,81.05219538,73.6985886,70.47964794,71.39932504,68.21999621,68.79901496,68.81480395,67.08501694,70.1754979,68.69391536,-0.021112533,-0.010264556,0.00254378
France,343.482849,362.225286,377.8674426,391.6284679,406.1396719,420.751,455.555,463.639,472.707,476.868,494.274,513.398,504.77,511.276,525.806,539.954,549.531,559.064,566.838,574.054,576.062,574.869,569.768,573.812,535.937,569.29,564.985,564.475,573.846,564.154,570.323,556.184,554.0746533,574.1695406,555.4258243,-0.032644916,6.22922E-05,0.020567777
Germany,522.534,523.557,532.442,549.492,559.873,549.9,540.222,538.1657,527.118,528.4692,536.821,552.669,552.324,557.217,556.301,576.556,586.4115,586.688,608.78,617.4652,622.575,639.5665,640.578,640.686,595.624,633.093,613.070326,630.149,638.73,627.7651018,648.1492806,650.707344,653.6547,643.45,612.3973249,-0.048259655,0.000430577,0.022677468
Greece,27.74,28.237,30.272,33.394,34.456,35.003,35.813,37.41,38.396,40.623,41.551,42.557,43.505,46.329,49.62,53.843,53.704,54.608,58.478,59.346,60.02,60.789,63.496,63.749,61.365,57.392,59.436,60.959,57.152,50.474,51.874,54.437935,55.266089,53.262785,50.2001123,-0.057501175,-0.017811037,0.001858943
Hungary,26.794,28.044,29.749,29.233,29.596,28.436,29.963,31.685,32.915,33.515,34.018,35.09,35.397,37.19,37.832,35.191,36.415,36.157,34.145,33.708,35.756,35.859,39.96,40.025,35.908,37.371,36.019,34.635,30.294,29.403,30.36,31.902,32.885,32.004,33.936,0.060367454,-0.022116109,0.001256672
Iceland,3.83741,4.057842,4.152033,4.415945,4.475226,4.447226,4.425218,4.53892,4.721272,4.772761,4.975857,5.111637,5.579526,6.274405,7.183988,7.677885,8.027066,8.409572,8.49341934,8.620090124,8.681113927,9.924843022,11.97573897,16.46775184,16.83536166,17.05909336,17.21041341,17.54890836,18.11609902,18.12220518,18.79857039,18.54876846,19.23853315,19.828868,19.61844231,-0.010612088,0.018747042,0.000726484
Ireland,12.088,12.652,13.064,13.228,13.833,14.50060964,15.13572394,15.99887928,16.38194822,17.0880753,17.84221102,19.1584479,19.95659154,21.15480718,22.0139618,23.98231604,24.96049208,25.1995351,25.2395423,25.59760674,25.98322814,27.50440028,28.73812197,30.26241785,28.35156571,28.68856655,27.47822435,27.6048321,26.14668559,26.31870485,28.38863708,30.418,30.870413,31.133786,30.72044479,-0.013276291,0.002842732,0.001137598
Italy,185.74,192.33,201.372,203.561,210.75,216.891,222.041,226.243,222.788,231.803,241.48,244.491,251.462,259.761,265.657,276.629,278.995,284.401,293.865,303.321,303.672,314.0903,313.9,319.13,292.642,302.0622,302.5699,299.2759,289.8032,279.8285,282.994,289.7682,295.83,289.7084,283.846,-0.02023552,-0.009625737,0.010511
Latvia,4.961,5.184,5.937,5.11,5.801,6.648,5.644,3.834,3.924,4.44,3.979,3.126,4.506,5.797,4.11,4.136,4.28,3.975,3.975,4.689,4.906,4.891,4.771,5.274,5.569,6.627,6.094,6.167,6.209,5.141,5.533,6.425,7.531189,6.724875,6.391735026,-0.049538463,0.024600136,0.00023669
Lithuania,20.962,22.416,22.755,26,29.158,28.405,29.363,18.707,14.105,9.998,13.84,16.789,14.861,17.63,13.535,11.425,14.737,17.721,19.488,19.274,14.7843,12.4819,14.007,14.01,15.3576,5.7486,4.8216,5.0424,4.7615,4.3969,4.9329,4.2657,4.1872,3.2794,3.725718982,0.136097756,-0.135160284,0.000137966
