Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019,2008-18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,0.671817677,0.70278896,0.709890511,0.759537398,0.788149578,0.901201935,0.900251222,0.931419456,1.001043437,1.004010736,0.996477157,1.033949196,1.033673762,1.078992568,1.141854858,1.136365131,1.101570941,1.064824802,1.062036638,1.053564713,1.106204563,1.117305711,1.178286114,1.160539283,1.167225091,1.186336944,1.245317963,1.223106121,1.243950415,1.236874111,1.296669094,1.300609959,1.327150753,1.347876676,1.377038771,1.381299671,1.432764567,1.435921165,1.454604574,1.478984876,1.50418569,1.487180442,1.452641351,1.481570726,1.431511869,1.479997907,1.385911852,1.45369455,1.444243301,1.384155215,1.386310136,1.432172193,1.466421231,1.437320233,1.49983817,0.043496178,-0.003027647,0.00256866
Belgium,1.486412891,1.43209812,1.503383811,1.675330616,1.838636318,1.942356809,1.905517316,2.025719899,2.05287372,1.982469539,1.863168411,1.976171914,1.979088204,2.065748686,2.125688498,2.034657273,1.934424466,1.849915955,1.790855777,1.871088027,1.95202044,2.013335228,2.073728959,2.114959729,2.131103576,2.258301465,2.336223403,2.327685365,2.290655599,2.418020891,2.439250665,2.593230233,2.617174505,2.669783877,2.647815152,2.707791648,2.685820209,2.674818298,2.775891608,2.785302111,2.753213388,2.758991492,2.77573226,2.823449758,2.637866731,2.808521433,2.617703107,2.515726863,2.580440211,2.404520572,2.439036515,2.627340032,2.657444242,2.58858232,2.712698803,0.047947667,-0.008647305,0.004645836
Bulgaria,0.430442038,0.461538744,0.536321742,0.600133422,0.668657294,0.752302083,0.783389197,0.806194154,0.837406872,0.862568509,0.952994197,1.008635194,1.062513449,1.100691947,1.142248279,1.205849771,1.187428371,1.216574054,1.224327295,1.217173582,1.208496075,1.232987534,1.242349636,1.270604578,1.259768342,1.162042861,0.943607766,0.885659558,0.941376433,0.905915549,0.972445242,0.972112852,0.918096734,0.882149763,0.772059496,0.776628576,0.809564605,0.786672757,0.810172117,0.785012207,0.848452042,0.869041771,0.841830859,0.828233756,0.726834346,0.755842285,0.804055475,0.764082648,0.706541346,0.75189372,0.800208143,0.757617442,0.774321025,0.772556083,0.747159739,-0.03287314,-0.006934924,0.001279604
Croatia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.359176448,0.301519725,0.287068683,0.299459952,0.301993513,0.312540982,0.334194578,0.332319391,0.351500616,0.362799409,0.343415695,0.360860952,0.362109274,0.379299091,0.393148474,0.389003557,0.384479001,0.387505824,0.384711453,0.378828128,0.384066546,0.336765794,0.312044371,0.340132265,0.339483325,0.322788778,0.335351586,0.336084426,0.351918889,0.340038107,-0.033760003,-0.008869716,0.000582358
Cyprus,0.016848902,0.019219077,0.020834117,0.023138106,0.027323257,0.028817385,0.034374652,0.038653286,0.041469013,0.036767103,0.030708828,0.031223014,0.035269141,0.036160147,0.0366942,0.037003194,0.035482297,0.042529651,0.044750447,0.04540496,0.048835367,0.050916378,0.062210971,0.064242021,0.065923317,0.069388329,0.070243764,0.082068048,0.08528464,0.085436497,0.090830423,0.092177344,0.093065842,0.09880778,0.103970444,0.108939979,0.11019475,0.108669371,0.115517882,0.112421635,0.125973455,0.123881822,0.125947779,0.129053119,0.125954896,0.122505021,0.12122221,0.113543083,0.101525648,0.101584035,0.104737152,0.113908463,0.116992854,0.116494944,0.116640826,0.001252259,-0.010185396,0.000199762
Czech Republic,1.686161532,1.698867062,1.672561413,1.744665257,1.819146129,1.895634032,1.992544758,2.003828014,2.015895149,2.037043744,2.120308178,2.179690303,2.25106561,2.282668718,2.306514381,2.233460885,2.217081276,2.191338982,2.194808212,2.26798378,2.271841859,2.296259384,2.347826779,2.358113605,2.285869651,1.964823054,1.788189039,1.735186944,1.72090646,1.675122514,1.745844282,1.80604958,1.731831671,1.681162025,1.611449083,1.703295883,1.741612166,1.745844351,1.845214108,1.890836862,1.861894554,1.897270371,1.876111154,1.83947212,1.76336332,1.83665024,1.796346829,1.784907261,1.750147921,1.711066585,1.681683375,1.655952627,1.730060331,1.726898144,1.70519564,-0.012567333,-0.006295283,0.002920361
Denmark,0.598333656,0.680597086,0.684428393,0.71518714,0.820953553,0.874746441,0.826671074,0.872416704,0.844074941,0.767914568,0.756848567,0.83318318,0.850264589,0.862607559,0.860876481,0.838630474,0.75326086,0.719948264,0.684320606,0.695763553,0.784030544,0.801341025,0.772484519,0.763973762,0.704453164,0.726334511,0.837249863,0.783906713,0.830922359,0.891391295,0.87528667,1.041554391,0.944076582,0.909843069,0.881833825,0.846774396,0.848847587,0.846146739,0.911104818,0.86070528,0.830154369,0.915070546,0.866971904,0.834053869,0.784020547,0.823241133,0.776646767,0.718056479,0.75009772,0.72464182,0.699048241,0.705237261,0.709018503,0.700348936,0.696820713,-0.005037808,-0.017320181,0.001193393
Estonia,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.426429403,0.424378271,0.430798859,0.423478313,0.436410206,0.433501725,0.39114391,0.283378584,0.224769133,0.227071578,0.211940972,0.223452689,0.221008523,0.20678222,0.189610234,0.194015303,0.201696274,0.200478482,0.217853901,0.227655366,0.224181482,0.220635485,0.250112343,0.238930051,0.212263655,0.256786231,0.264598095,0.267636003,0.276969536,0.270167703,0.252290262,0.253829795,0.28028405,0.296818523,0.238683624,-0.195860077,0.021932056,0.000408776
Finland,0.409418444,0.466217208,0.490205095,0.533344056,0.588071488,0.64800601,0.664802123,0.701461717,0.773577078,0.740386049,0.752627853,0.800426263,0.844564117,0.87829738,0.948593616,0.944694478,0.950087974,0.93798964,0.928373249,0.96784828,1.016640274,1.02842808,1.082383229,1.075514158,1.080525473,1.15114607,1.174536499,1.16774456,1.181670184,1.243256867,1.184076683,1.241024386,1.253363377,1.297021625,1.273406204,1.282291377,1.310933555,1.324029548,1.420099161,1.406980435,1.278782018,1.369258842,1.365730879,1.317473297,1.222608791,1.329618776,1.237690304,1.198196777,1.205864579,1.161523787,1.151836741,1.180491482,1.141966264,1.147113717,1.097685596,-0.04308912,-0.013751251,0.001879924
France,4.68432286,4.794175689,5.1072051,5.38903249,5.940526753,6.451739731,6.713648771,7.17782359,7.797147438,7.651406324,7.202792106,7.678080129,7.762289556,8.114521733,8.354651124,8.245627814,8.154019414,7.850665457,8.040824472,8.306439085,8.578297753,8.786792732,8.943793307,9.058563473,9.184350008,9.463120403,10.05903052,10.13537877,10.1337899,9.999598523,10.23978673,10.6252165,10.48061223,10.72641859,10.90983834,11.04986384,11.18079103,11.07024243,11.18586566,11.27723834,11.21507716,11.12135031,10.92448977,10.95474666,10.34460923,10.65156767,10.23909423,10.22490208,10.31271036,9.870934549,9.923426617,9.761657017,9.700114125,9.87124512,9.67913577,-0.019461512,-0.01036064,0.01657673
