Date,CL=F,HO=F,NG=F,RB=F
2015-11-30,41.650001525878906,1.336899995803833,2.234999895095825,1.3587000370025635
2015-12-01,41.849998474121094,1.36899995803833,2.2309999465942383,1.3630000352859497
2015-12-02,39.939998626708984,1.304900050163269,2.1649999618530273,1.2930999994277954
2015-12-03,41.08000183105469,1.3586000204086304,2.180999994277954,1.2963000535964966
2015-12-04,39.970001220703125,1.3423999547958374,2.186000108718872,1.2702000141143799
2015-12-07,37.650001525878906,1.2796000242233276,2.066999912261963,1.2094000577926636
2015-12-08,37.5099983215332,1.2591999769210815,2.069999933242798,1.2036000490188599
2015-12-09,37.15999984741211,1.2388999462127686,2.062000036239624,1.2316999435424805
2015-12-10,36.7599983215332,1.225100040435791,2.015000104904175,1.2802000045776367
2015-12-11,35.619998931884766,1.1455999612808228,1.9900000095367432,1.281499981880188
2015-12-14,36.310001373291016,1.1276999711990356,1.8940000534057617,1.2558000087738037
2015-12-15,37.349998474121094,1.1467000246047974,1.8220000267028809,1.2444000244140625
2015-12-16,35.52000045776367,1.1122000217437744,1.7899999618530273,1.232800006866455
2015-12-17,34.95000076293945,1.105299949645996,1.7549999952316284,1.2616000175476074
2015-12-18,34.72999954223633,1.107100009918213,1.7669999599456787,1.2746000289916992
2015-12-21,34.7400016784668,1.1003999710083008,1.9110000133514404,1.2094000577926636
2015-12-22,36.13999938964844,1.0875999927520752,1.8880000114440918,1.1749000549316406
2015-12-23,37.5,1.1191999912261963,1.9830000400543213,1.2414000034332275
2015-12-24,38.099998474121094,1.1009000539779663,2.0290000438690186,1.264299988746643
2015-12-28,36.810001373291016,1.090399980545044,2.2279999256134033,1.2325999736785889
2015-12-29,37.869998931884766,1.1295000314712524,2.371999979019165,1.2760000228881836
2015-12-30,36.599998474121094,1.0791000127792358,2.2139999866485596,1.2300000190734863
2015-12-31,37.040000915527344,1.1007000207901,2.3369998931884766,1.2670999765396118
2016-01-04,36.7599983215332,1.1263999938964844,2.3340001106262207,1.2906999588012695
2016-01-05,35.970001220703125,1.1253000497817993,2.325000047683716,1.256700038909912
2016-01-06,33.970001220703125,1.0807000398635864,2.2669999599456787,1.1618000268936157
2016-01-07,33.27000045776367,1.065600037574768,2.381999969482422,1.1460000276565552
2016-01-08,33.15999984741211,1.0520999431610107,2.4719998836517334,1.1276999711990356
2016-01-11,31.40999984741211,1.0148999691009521,2.3959999084472656,1.1130000352859497
2016-01-12,30.440000534057617,0.9901000261306763,2.256999969482422,1.0848000049591064
2016-01-13,30.479999542236328,0.9693999886512756,2.2690000534057617,1.0528000593185425
2016-01-14,31.200000762939453,0.9807999730110168,2.1389999389648438,1.0684000253677368
