Date,0968.HK,3868.HK,ACA,AMRC,AZRE,BE,BYDDF,CAP.DE,CE2.DE,CREE,DQ,ENPH,FCEL,FSLR,HASI,ITRI,JKS,LAC,MAXN,NDX1.DE,NIO,NOVA,OLED,ORA,PLUG,PNE3.DE,REGI,RUN,S92.DE,SEDG,SPWR,TPIC,VBK.DE,VECO,WLDN,XJNGF,XPEV,weight
2017-08-08,2.77,,,6.25,14.73,,6.39,6.1,9.21,23.72,5.28,0.89,18.96,47.84,23.77,73.05,28.49,4.4,,12.6,,,118.05,57.47,2.17,2.66,11.75,7.05,34.47,28.05,6.12,19.09,9.79,21.5,36.54,1.17,,0.8108108108108109
2017-08-09,2.73,,,6.65,15.89,,6.33,6.1,9.11,23.5,5.43,0.93,18.12,47.43,23.75,73.15,28.52,4.4,,12.54,,,116.05,57.67,2.14,2.62,11.65,6.84,33.8,27.6,6.11,21.4,9.87,20.75,35.91,1.2,,0.8108108108108109
2017-08-10,2.71,,,6.85,15.89,,6.24,6.05,9.17,22.8,5.14,0.83,17.04,46.75,23.25,72.65,26.89,4.55,,12.26,,,110.45,56.66,2.0,2.57,11.55,6.69,33.51,26.95,5.87,21.8,9.83,20.45,34.91,1.2,,0.8108108108108109
2017-08-11,2.6,,,6.8,16.0,,6.28,6.07,9.1,22.98,5.24,0.82,16.56,47.54,23.22,71.6,27.49,4.4,,12.07,,,111.45,56.13,2.06,2.62,11.55,6.82,34.12,27.15,6.09,21.07,9.57,20.55,34.71,1.15,,0.8108108108108109
2017-08-14,2.61,,,7.0,16.0,,6.25,6.12,9.12,23.58,5.29,0.82,17.52,48.87,24.11,73.0,28.11,4.3,,12.21,,,111.65,57.06,2.13,2.68,11.6,6.96,34.32,27.85,6.21,21.29,9.82,19.95,35.94,1.14,,0.8108108108108109
2017-08-15,2.65,,,7.0,15.64,,6.22,6.14,9.19,23.78,5.31,0.78,17.4,49.09,24.11,73.05,28.24,4.15,,12.44,,,111.75,56.44,2.09,2.66,11.5,6.94,35.67,27.85,6.42,21.43,9.95,19.5,36.3,1.14,,0.8108108108108109
2017-08-16,2.62,,,7.0,15.74,,6.25,6.18,9.23,23.73,5.09,0.82,16.92,49.07,22.7,73.05,27.45,4.1,,12.44,,,114.05,56.54,2.08,2.69,11.15,6.84,35.85,27.45,6.25,21.0,10.7,19.6,31.18,1.14,,0.8108108108108109
2017-08-17,2.62,,,6.95,15.74,,6.16,6.16,9.44,23.05,4.95,0.82,17.28,47.77,23.23,72.65,26.06,4.15,,12.2,,,112.15,55.61,2.04,2.64,10.95,6.65,34.67,26.65,5.95,20.03,11.07,18.85,30.01,1.14,,0.8108108108108109
2017-08-18,2.57,,,7.0,15.7,,6.18,6.14,9.31,22.85,5.07,0.87,16.92,48.06,23.15,71.15,26.33,4.25,,11.68,,,109.8,55.71,2.12,2.59,11.1,6.85,34.72,26.7,6.05,20.78,10.94,18.6,29.84,1.1,,0.8108108108108109
2017-08-21,2.58,,,7.0,15.5,,6.17,6.17,9.16,22.57,4.8,0.84,16.68,45.96,23.45,70.2,23.7,4.1,,11.77,,,108.6,56.15,2.11,2.57,11.1,6.7,34.26,26.05,5.79,20.67,10.8,18.8,30.43,1.1,,0.8108108108108109
2017-08-22,2.61,,,7.15,15.5,,6.18,6.16,9.32,23.03,4.87,0.84,17.4,46.59,23.59,70.4,23.58,4.2,,11.81,,,110.7,56.41,2.16,2.61,11.2,6.71,34.78,26.3,5.83,19.98,10.88,19.25,30.31,1.1,,0.8108108108108109
2017-08-23,2.61,,,7.1,15.39,,6.2,6.15,9.35,22.21,4.9,0.86,17.52,46.48,23.65,70.9,23.7,4.2,,11.56,,,111.7,56.01,2.13,2.58,11.6,6.94,34.65,26.5,5.93,19.94,10.76,19.35,29.97,1.1,,0.8108108108108109
2017-08-24,2.57,,,7.05,15.0,,6.2,6.5,9.17,23.36,4.99,0.91,17.64,47.2,23.31,72.05,24.55,4.35,,11.38,,,112.7,55.79,2.17,2.58,11.75,7.59,34.5,26.75,6.03,20.05,10.68,19.15,30.16,1.1,,0.8108108108108109
2017-08-25,2.59,,,7.05,14.95,,6.19,6.54,9.55,23.46,5.04,0.94,17.76,47.42,23.46,72.3,24.7,4.4,,11.65,,,111.15,55.56,2.16,2.66,12.0,6.91,34.38,26.8,6.01,19.81,10.72,18.9,30.22,1.1,,0.8108108108108109
2017-08-28,2.61,,,7.15,15.01,,6.17,6.44,9.43,23.5,5.04,0.92,17.88,48.02,23.63,72.55,24.79,4.45,,11.28,,,111.25,56.21,2.17,2.7,12.0,6.93,34.79,26.75,5.96,20.09,10.77,19.3,29.88,1.14,,0.8108108108108109
2017-08-29,2.6,,,7.35,14.42,,6.07,6.35,9.48,23.29,4.87,0.92,17.76,48.4,23.4,72.5,25.59,4.55,,11.11,,,111.1,56.39,2.16,2.62,12.05,6.83,35.1,26.75,5.91,20.66,10.32,19.45,30.73,1.14,,0.8108108108108109
2017-08-30,2.65,,,7.3,14.57,,6.06,6.37,9.62,24.08,5.01,0.95,17.88,48.09,23.32,72.8,26.45,4.8,,11.31,,,124.45,56.78,2.13,2.64,12.1,6.78,35.58,26.6,5.84,20.42,10.8,19.25,30.64,1.14,,0.8108108108108109
2017-08-31,2.66,,,7.25,14.51,,6.01,6.64,9.66,24.33,5.09,0.92,18.48,46.96,23.2,72.6,27.83,5.05,,11.67,,,127.1,57.44,2.14,2.63,12.1,6.7,37.19,26.75,5.79,20.34,10.94,18.9,31.01,1.14,,0.8108108108108109
2017-09-01,2.63,,,7.3,14.56,,5.99,6.49,9.84,24.41,5.29,0.98,19.2,47.84,23.13,72.7,28.52,5.25,,11.57,,,126.95,57.37,2.19,2.63,12.25,6.77,39.22,27.0,5.91,20.44,11.05,19.4,31.22,1.14,,0.8108108108108109
2017-09-04,2.62,,,,,,,6.49,10.14,,,,,,,,,,,11.25,,,,,,2.6,,,38.84,,,,11.43,,,,,0.1891891891891892
2017-09-05,2.65,,,7.3,14.7,,5.98,6.5,10.25,24.59,5.16,1.09,18.48,47.86,23.08,71.85,26.95,5.05,,10.9,,,129.7,57.92,2.11,2.59,12.25,6.92,38.48,26.45,6.01,19.96,11.59,19.45,30.88,1.14,,0.8108108108108109
2017-09-06,2.65,,,7.3,14.6,,6.07,6.27,10.11,24.68,5.25,1.11,18.0,47.35,23.11,71.55,27.15,5.2,,10.51,,,128.95,57.59,2.14,2.56,12.15,7.07,38.26,26.15,6.14,20.01,11.46,19.55,30.44,1.14,,0.8108108108108109
2017-09-07,2.65,,,7.3,14.6,,6.09,6.3,10.39,24.48,5.3,1.3,18.24,47.45,23.35,71.4,28.82,5.5,,10.07,,,129.25,57.19,2.17,2.54,12.25,7.15,37.01,26.25,6.17,19.91,11.65,19.5,30.4,1.14,,0.8108108108108109
2017-09-08,2.67,,,7.25,14.51,,6.03,6.28,10.35,23.85,5.31,1.3,17.88,46.91,23.3,72.25,28.29,5.7,,9.64,,,127.65,57.5,2.13,2.58,12.05,7.04,36.35,25.7,5.63,19.83,11.88,19.4,30.06,1.11,,0.8108108108108109
2017-09-11,2.72,,,7.3,14.3,,6.49,6.26,10.48,24.2,5.4,1.25,18.0,47.16,23.58,72.35,28.7,6.65,,9.51,,,132.3,57.65,2.17,2.57,12.2,6.92,35.61,24.85,5.47,20.28,12.2,19.9,30.48,1.11,,0.8108108108108109
2017-09-12,2.75,,,7.3,14.5,,7.05,6.21,10.49,24.68,5.22,1.21,18.0,47.48,23.5,72.0,28.31,5.95,,9.83,,,132.4,57.05,2.17,2.56,12.6,6.94,34.21,26.4,5.52,20.26,12.82,20.75,30.2,1.11,,0.8108108108108109
2017-09-13,2.77,,,7.35,14.5,,7.28,6.18,10.77,24.45,5.19,1.29,18.6,46.83,23.77,72.25,28.99,6.35,,9.62,,,132.35,57.55,2.35,2.54,12.75,6.83,34.44,26.85,5.45,20.01,12.78,20.85,29.34,1.11,,0.8108108108108109
2017-09-14,2.84,,,7.35,14.5,,7.11,6.22,11.18,24.25,5.32,1.3,18.36,48.43,23.91,72.0,29.89,6.65,,9.9,,,131.95,57.71,2.23,2.56,12.75,6.86,33.86,26.95,5.61,20.32,12.73,20.85,28.66,1.11,,0.8108108108108109
2017-09-15,2.88,,,7.35,14.25,,7.22,6.13,11.06,24.59,5.63,1.53,17.88,50.45,24.29,72.8,28.71,7.05,,9.54,,,132.05,57.66,2.25,2.53,12.95,6.72,32.31,26.9,5.49,21.03,12.65,21.0,29.08,1.16,,0.8108108108108109
2017-09-18,2.81,,,7.45,14.5,,7.81,6.21,11.16,24.88,5.74,1.51,17.64,48.54,24.12,76.5,27.64,7.1,,9.59,,,136.7,58.09,2.47,2.54,13.0,6.44,32.21,26.8,5.53,20.98,13.8,21.0,29.79,1.16,,0.8108108108108109
2017-09-19,2.88,,,7.65,14.53,,7.89,6.21,11.17,24.97,5.88,1.51,18.72,48.86,24.24,76.1,27.71,7.05,,9.72,,,142.2,58.54,2.41,2.57,12.9,6.05,32.35,26.95,5.48,20.99,13.75,21.15,29.79,1.16,,0.8108108108108109
2017-09-20,2.88,,,7.55,15.15,,8.87,6.17,11.01,24.64,5.64,1.52,19.8,48.85,24.12,76.25,26.29,7.0,,9.71,,,140.1,58.45,2.74,2.53,13.4,6.02,32.6,26.7,5.15,21.13,13.58,20.65,30.79,1.16,,0.8108108108108109
2017-09-21,2.84,,,7.6,15.61,,9.2,6.2,11.65,24.63,5.59,1.41,19.8,48.76,24.07,75.85,26.01,6.65,,9.66,,,136.0,57.78,2.47,2.53,13.1,5.47,33.46,26.2,4.83,21.61,13.4,20.05,31.17,1.16,,0.8108108108108109
2017-09-22,2.8,,,7.75,16.0,,8.84,6.21,11.29,24.98,5.67,1.41,20.88,51.41,24.15,76.6,26.03,6.25,,9.73,,,132.7,57.68,2.57,2.54,13.15,5.59,33.56,26.8,5.0,21.8,13.36,20.8,31.39,1.16,,0.8108108108108109
2017-09-25,2.69,,,7.65,16.18,,8.32,6.25,10.69,26.2,5.49,1.36,21.6,46.88,24.1,75.3,25.17,5.85,,10.09,,,124.95,57.57,2.6,2.55,13.35,5.19,33.54,26.8,4.66,21.53,13.3,19.65,30.6,1.16,,0.8108108108108109
2017-09-26,2.7,,,7.95,16.01,,9.37,6.26,10.51,26.29,5.52,1.37,21.48,46.17,24.16,75.15,25.56,6.15,,9.79,,,125.45,57.95,2.6,2.57,13.25,5.4,33.2,27.0,4.73,21.77,12.1,19.7,30.87,1.16,,0.8108108108108109
2017-09-27,2.76,,,7.95,15.59,,9.79,6.28,10.5,27.73,5.7,1.45,20.88,47.05,24.43,76.2,26.12,6.2,,9.88,,,127.85,59.09,2.65,2.55,12.45,5.63,32.98,29.25,4.79,22.56,9.23,21.15,33.18,1.16,,0.8108108108108109
2017-09-28,2.76,,,7.85,15.9,,9.72,6.3,10.3,28.16,5.9,1.51,20.4,46.14,24.5,77.15,25.04,6.3,,9.92,,,127.85,63.41,2.62,2.54,12.2,5.53,33.17,28.8,4.74,22.42,8.42,21.3,32.62,1.16,,0.8108108108108109
2017-09-29,2.78,,,7.8,15.9,,9.52,6.31,10.48,28.19,5.8,1.52,21.0,45.88,24.37,77.45,24.95,6.6,,9.66,,,128.85,61.05,2.61,2.55,12.15,5.55,33.17,28.55,4.77,22.34,8.26,21.4,32.46,1.16,,0.8108108108108109
2017-10-02,,,,7.8,15.85,,9.65,6.32,10.34,28.59,5.78,1.53,22.08,47.18,24.41,77.9,24.76,6.65,,10.13,,,126.6,61.06,2.75,2.63,12.35,5.53,33.78,28.75,4.81,22.47,8.17,21.15,32.89,1.16,,0.7837837837837838
2017-10-03,2.84,,,7.9,15.9,,9.45,6.32,10.34,29.25,6.08,1.59,22.68,47.23,24.41,78.8,25.21,6.65,,10.13,,,128.7,60.8,2.79,2.63,12.4,5.65,33.78,29.3,4.74,22.59,8.17,21.25,32.88,1.16,,0.8108108108108109
2017-10-04,2.84,,,7.95,15.02,,9.94,6.28,10.16,29.81,5.99,1.52,26.64,47.65,24.11,78.55,25.23,6.8,,10.11,,,128.3,60.63,2.77,2.64,12.2,5.63,35.61,29.25,4.68,22.59,8.42,21.1,32.87,1.16,,0.8108108108108109
2017-10-05,,,,7.95,15.2,,10.32,6.33,10.19,29.57,6.13,1.53,27.12,47.93,24.1,77.9,24.75,6.7,,10.21,,,127.2,60.44,2.85,2.65,12.1,5.54,35.52,28.75,4.7,23.0,8.22,20.8,32.81,1.16,,0.7837837837837838
2017-10-06,2.78,,,7.85,15.2,,10.52,6.32,10.2,29.46,6.08,1.49,27.12,48.21,23.82,78.15,24.26,6.85,,10.62,,,128.1,60.59,2.97,2.68,11.6,5.58,35.5,28.75,4.65,22.86,8.23,21.4,32.34,1.29,,0.8108108108108109
2017-10-09,2.83,,,7.85,15.1,,10.33,6.34,10.17,29.49,6.39,1.43,25.68,46.91,23.91,78.0,23.74,6.9,,10.95,,,130.3,61.46,2.87,2.66,11.6,5.43,35.53,28.9,4.55,22.68,7.81,20.95,32.59,1.29,,0.8108108108108109
2017-10-10,2.81,,,7.95,14.81,,10.27,6.3,10.24,29.46,6.88,1.38,24.96,47.67,24.18,78.3,22.97,7.0,,10.12,,,128.45,61.97,2.91,2.67,11.75,5.45,36.05,29.15,4.52,22.7,8.3,21.0,32.77,1.29,,0.8108108108108109
2017-10-11,2.81,,,7.9,14.6,,9.95,6.32,10.19,29.39,6.52,1.4,25.92,47.2,24.28,77.9,22.6,7.0,,9.98,,,130.2,61.81,2.79,2.71,11.7,5.47,36.81,29.0,4.49,22.91,8.14,21.05,32.45,1.28,,0.8108108108108109
2017-10-12,2.83,,,7.95,14.85,,10.1,6.37,10.07,29.21,6.52,1.41,26.04,47.11,24.29,78.2,23.52,6.75,,9.8,,,134.6,62.04,2.87,2.7,11.55,5.39,37.05,28.85,4.55,22.82,8.16,21.05,30.79,1.28,,0.8108108108108109
2017-10-13,2.8,,,7.9,14.51,,10.11,6.35,10.06,29.36,6.6,1.39,25.8,47.6,24.18,78.75,23.52,6.7,,9.78,,,134.2,62.65,2.8,2.64,11.5,5.52,37.17,29.55,4.56,22.79,7.89,21.55,29.61,1.28,,0.8108108108108109
2017-10-16,2.82,,,7.85,14.7,,9.93,6.35,9.87,29.28,6.35,1.41,25.56,47.31,24.46,79.25,23.45,6.75,,9.6,,,135.5,63.23,2.77,2.64,11.4,5.49,36.99,30.45,4.41,22.73,8.13,21.5,29.32,1.28,,0.8108108108108109
2017-10-17,2.82,,,7.8,15.0,,10.03,6.34,10.23,29.34,6.09,1.37,24.48,47.24,24.38,79.15,23.68,6.75,,9.3,,,136.95,63.47,2.67,2.64,11.2,5.54,37.55,30.7,4.43,22.84,7.93,21.75,29.19,1.33,,0.8108108108108109
2017-10-18,2.81,,,7.7,15.31,,10.05,6.38,9.95,34.16,6.34,1.26,25.56,46.94,24.7,79.1,23.83,7.1,,9.36,,,137.55,64.86,2.55,2.63,11.6,5.54,37.49,30.85,4.35,22.88,8.02,22.25,29.77,1.33,,0.8108108108108109
2017-10-19,2.74,,,7.75,15.44,,9.51,6.37,9.94,34.18,6.54,1.29,25.2,47.64,24.74,78.8,23.75,7.95,,9.28,,,135.95,64.44,2.53,2.62,11.7,5.46,35.8,30.4,4.38,23.02,7.75,22.0,29.61,1.35,,0.8108108108108109
2017-10-20,2.76,,,7.7,15.49,,9.8,6.3,9.4,33.85,7.39,1.37,26.04,47.73,25.22,79.4,24.31,7.95,,8.93,,,134.3,64.94,2.7,2.62,12.05,5.57,36.51,30.4,4.37,23.44,7.8,21.25,29.6,1.35,,0.8108108108108109
2017-10-23,2.76,,,7.65,15.4,,9.4,6.32,8.39,33.9,7.21,1.32,26.16,48.92,24.71,78.1,24.92,8.6,,9.0,,,134.85,64.88,2.66,2.6,11.9,5.37,37.28,30.9,4.5,23.29,7.65,21.75,29.9,1.35,,0.8108108108108109
2017-10-24,2.72,,,7.75,15.41,,9.06,6.31,8.63,33.67,7.37,1.33,26.4,48.61,24.73,79.0,25.46,7.85,,8.83,,,135.2,65.05,2.71,2.56,12.1,5.44,37.42,31.25,4.53,23.19,7.72,18.73,29.53,1.37,,0.8108108108108109
2017-10-25,2.71,,,7.7,15.35,,9.15,6.28,8.55,32.52,7.18,1.27,25.32,47.39,24.17,78.6,24.82,8.15,,8.73,,,132.6,63.94,2.67,2.57,12.0,5.42,37.9,30.6,4.41,22.91,7.64,17.6,29.86,1.33,,0.8108108108108109
2017-10-26,2.72,,,8.0,15.41,,9.11,6.28,8.76,32.82,7.12,1.32,25.56,47.92,24.18,78.45,25.07,8.2,,8.9,,,133.55,64.29,2.69,2.56,11.95,5.44,38.71,30.9,4.37,22.95,7.83,17.9,29.79,1.33,,0.8108108108108109
2017-10-27,2.72,,,8.0,15.5,,8.89,6.27,8.89,32.64,7.35,1.36,26.04,57.67,24.45,79.15,25.82,8.15,,8.89,,,136.1,65.51,2.75,2.57,12.1,5.62,39.01,32.15,4.6,23.6,7.75,17.85,29.86,1.33,,0.8108108108108109
2017-10-30,2.66,,,7.8,15.5,,8.53,6.28,9.1,34.32,7.6,1.49,25.68,60.43,23.93,77.3,26.67,7.9,,8.87,,,138.6,64.36,2.73,2.57,12.0,5.72,39.79,32.55,4.69,23.87,8.07,17.65,29.51,1.33,,0.8108108108108109
2017-10-31,2.7,,,7.7,15.47,,8.77,6.28,9.1,35.7,7.54,1.53,26.28,54.82,24.06,78.15,26.63,7.95,,8.87,,,146.5,64.93,2.85,2.57,12.1,5.74,39.79,32.85,4.66,25.05,8.07,18.05,30.06,1.33,,0.8108108108108109
2017-11-01,2.72,,,7.95,15.49,,8.92,6.37,9.2,34.55,8.05,1.4,25.68,57.21,24.18,78.3,27.15,7.9,,8.86,,,142.7,64.24,2.82,2.65,11.83,5.74,41.94,32.85,4.67,24.23,7.9,17.45,29.07,1.33,,0.8108108108108109
2017-11-02,2.7,,,8.0,15.5,,8.64,6.4,9.0,34.14,8.07,1.45,26.88,57.87,23.31,66.53,27.2,8.0,,8.95,,,144.35,64.79,2.89,2.72,11.65,5.69,40.65,32.4,5.4,23.73,7.85,17.8,30.1,1.33,,0.8108108108108109
2017-11-03,2.66,,,7.85,15.5,,8.55,6.45,9.27,34.08,7.96,1.48,26.52,59.87,24.02,69.38,26.44,7.7,,8.76,,,158.1,64.76,2.87,2.82,11.55,5.65,40.69,33.8,5.66,23.23,8.17,16.3,26.12,1.27,,0.8108108108108109
2017-11-06,2.67,,,8.7,15.46,,9.0,6.42,9.09,36.25,7.96,1.49,26.76,61.47,23.66,69.4,26.9,7.4,,8.74,,,163.4,65.05,3.15,2.89,11.7,6.13,41.05,33.65,5.76,24.36,8.0,16.5,25.81,1.27,,0.8108108108108109
2017-11-07,2.68,,,8.7,15.41,,8.93,6.43,9.3,35.42,7.87,1.46,26.04,60.96,23.51,67.0,27.1,7.65,,8.26,,,167.58,65.45,3.06,2.9,11.8,5.86,41.4,32.45,5.63,23.44,8.0,16.1,25.98,1.27,,0.8108108108108109
2017-11-08,2.68,,,8.7,15.31,,9.28,6.4,9.12,34.56,8.09,1.75,25.44,61.79,23.55,67.15,26.92,7.65,,8.24,,,168.7,63.35,2.58,2.87,12.0,5.89,41.6,32.5,5.71,24.08,8.0,16.3,25.54,1.27,,0.8108108108108109
2017-11-09,2.7,,,8.7,15.35,,9.37,6.3,9.07,34.47,7.8,1.83,23.88,60.54,23.83,66.8,27.09,8.66,,7.64,,,169.6,63.71,2.51,2.8,11.5,6.24,34.46,38.8,5.61,21.26,7.97,15.5,25.73,1.27,,0.8108108108108109
2017-11-10,2.7,,,8.7,15.0,,9.23,6.29,9.11,34.45,7.96,1.97,24.96,61.59,23.52,66.65,28.41,9.92,,7.38,,,175.9,63.23,2.55,2.84,11.35,5.83,34.01,38.15,5.7,19.66,8.09,15.8,26.02,1.27,,0.8108108108108109
2017-11-13,2.71,,,8.7,14.9,,9.4,6.22,9.12,35.07,8.03,2.32,23.4,61.57,23.59,65.4,28.39,9.47,,7.7,,,177.05,62.26,2.42,2.89,11.1,6.07,34.28,37.5,5.68,19.29,8.11,15.55,26.41,1.27,,0.8108108108108109
2017-11-14,2.74,,,8.5,14.89,,9.15,6.24,8.99,35.5,8.57,2.37,19.56,61.28,23.56,65.55,28.1,8.95,,7.43,,,177.45,63.32,2.28,2.92,11.0,6.17,34.8,38.17,5.47,20.32,8.1,15.35,26.1,1.27,,0.8108108108108109
2017-11-15,2.66,,,8.2,14.83,,8.76,6.19,8.67,35.24,7.96,2.61,18.72,60.6,23.44,65.25,27.02,7.87,,7.18,,,172.85,63.21,2.25,2.92,10.6,6.08,34.28,37.4,5.46,19.95,8.0,15.5,25.21,1.27,,0.8108108108108109
2017-11-16,2.66,,,8.5,14.7,,8.99,6.21,8.67,36.42,7.97,2.78,19.08,60.35,23.75,66.25,27.5,8.39,,7.42,,,179.25,63.72,2.31,2.9,10.9,6.04,35.19,37.75,5.32,20.03,8.07,16.35,25.34,1.56,,0.8108108108108109
2017-11-17,2.7,,,8.4,14.7,,8.81,6.2,8.81,36.93,8.61,2.77,18.96,60.18,23.73,65.7,27.17,9.18,,7.6,,,181.0,63.03,2.32,2.85,10.9,6.05,35.49,37.55,5.21,19.06,8.06,16.65,24.97,1.56,,0.8108108108108109
2017-11-20,2.69,,,8.5,14.72,,9.57,6.16,8.78,37.03,9.41,2.56,18.72,61.06,23.8,66.0,27.94,9.57,,7.29,,,181.5,62.96,2.38,2.88,11.25,6.02,34.3,38.9,5.23,18.78,8.64,17.0,24.48,1.56,,0.8108108108108109
2017-11-21,2.78,,,8.5,14.7,,9.92,6.27,8.9,37.29,9.26,2.78,19.08,60.24,24.19,66.05,26.91,9.5,,7.53,,,186.5,62.8,2.47,2.87,11.25,5.92,34.85,38.45,5.18,18.63,8.53,16.8,24.98,1.56,,0.8108108108108109
2017-11-22,2.78,,,8.4,14.75,,9.8,6.42,8.9,36.61,9.89,2.81,18.84,60.51,24.2,65.75,25.91,9.65,,7.94,,,189.6,63.39,2.39,2.84,11.15,5.92,33.96,38.6,5.26,18.77,8.2,16.6,24.52,1.56,,0.8108108108108109
2017-11-23,2.74,,,,,,,6.32,9.1,,,,,,,,,,,7.65,,,,,,2.9,,,33.69,,,,8.7,,,,,0.1891891891891892
2017-11-24,2.77,,,8.4,14.45,,9.58,6.4,8.76,36.77,10.67,2.66,20.64,60.61,24.13,66.0,24.6,9.66,,7.85,,,190.95,64.09,2.39,2.86,11.2,5.93,34.0,39.7,5.28,18.55,8.3,16.85,24.67,1.56,,0.8108108108108109
2017-11-27,2.71,,,8.55,14.37,,9.23,6.43,8.55,36.23,10.27,3.0,20.16,61.65,23.94,65.5,25.17,10.36,,7.86,,,185.85,64.56,2.33,2.93,10.9,6.08,34.6,38.6,5.4,17.93,8.21,16.55,24.05,1.56,,0.8108108108108109
2017-11-28,2.71,,,8.65,13.03,,9.39,6.42,8.66,36.49,10.76,3.14,19.92,62.13,23.96,65.25,25.06,10.74,,7.77,,,186.0,64.99,2.35,3.03,10.8,5.73,34.67,39.1,5.65,18.51,8.23,16.75,25.19,1.39,,0.8108108108108109
2017-11-29,2.78,,,8.7,13.34,,9.12,6.4,8.59,34.59,10.4,2.87,19.56,60.02,23.92,63.9,24.18,10.15,,8.24,,,179.65,65.21,2.29,2.94,10.85,5.56,33.78,36.45,5.38,18.38,8.0,16.55,25.38,1.39,,0.8108108108108109
2017-11-30,2.81,,,8.5,13.4,,8.85,6.37,8.47,35.54,10.92,2.9,20.52,62.1,23.77,64.45,24.54,10.22,,8.53,,,181.0,65.55,2.37,2.98,11.35,5.6,33.51,36.4,5.41,18.94,8.06,16.15,25.34,1.39,,0.8108108108108109
2017-12-01,2.78,,,8.6,13.25,,8.83,6.25,8.38,35.66,11.39,2.9,20.28,60.3,23.92,64.75,24.42,10.45,,8.04,,,176.7,64.5,2.51,2.9,11.4,5.44,33.24,34.8,5.15,18.93,7.98,15.75,25.17,1.44,,0.8108108108108109
2017-12-04,2.8,,,8.75,13.31,,8.93,6.26,8.41,35.02,9.41,2.65,20.28,57.27,23.39,65.55,22.58,9.95,,7.62,,,167.55,63.39,2.36,2.88,11.15,5.49,33.46,33.55,4.64,17.65,8.0,15.35,25.01,1.48,,0.8108108108108109
2017-12-05,2.73,,,8.6,13.34,,8.78,6.25,8.31,34.78,9.84,2.76,21.12,61.21,23.39,65.85,23.48,9.44,,7.53,,,166.0,62.98,2.33,2.83,11.3,5.56,33.5,34.55,4.88,17.65,8.0,15.1,24.51,1.48,,0.8108108108108109
2017-12-06,2.66,,,8.9,13.43,,8.28,6.3,8.43,34.35,9.47,2.7,21.84,63.24,23.38,67.4,23.82,9.04,,7.63,,,164.05,62.94,2.34,2.77,11.4,5.56,33.9,34.55,5.0,17.29,8.1,14.7,24.33,1.48,,0.8108108108108109
2017-12-07,2.62,,,8.85,13.3,,8.15,6.24,8.86,34.85,9.3,2.8,24.0,68.43,23.19,69.9,24.48,9.39,,7.95,,,167.35,63.26,2.38,2.82,11.5,5.67,34.35,36.15,5.3,17.69,8.33,14.65,23.67,1.48,,0.8108108108108109
2017-12-08,2.68,,,8.85,13.25,,8.41,6.34,8.28,34.77,9.88,2.77,24.24,70.02,23.13,69.2,26.66,9.42,,7.93,,,172.7,62.84,2.41,2.86,11.55,5.73,35.01,36.05,5.46,17.88,8.15,11.9,24.36,1.39,,0.8108108108108109
2017-12-11,2.7,,,8.65,13.15,,8.62,6.35,8.07,34.53,10.44,2.7,23.4,70.05,23.24,69.45,25.6,9.4,,7.98,,,171.6,62.73,2.43,2.78,11.7,5.8,33.92,36.45,6.04,18.02,7.92,12.5,25.25,1.41,,0.8108108108108109
2017-12-12,2.68,,,8.7,13.23,,8.45,6.36,7.97,36.12,10.12,2.72,22.68,68.91,23.22,70.55,25.1,9.36,,8.12,,,169.5,62.47,2.38,2.86,11.4,5.69,34.65,36.1,5.68,18.67,7.93,13.3,25.51,1.41,,0.8108108108108109
2017-12-13,2.73,,,8.7,13.32,,8.52,6.35,8.08,36.81,9.67,2.66,22.44,68.48,23.67,71.0,24.4,9.08,,8.48,,,169.15,62.9,2.39,2.88,11.0,5.69,34.8,36.55,5.63,18.8,7.91,13.15,25.15,1.51,,0.8108108108108109
2017-12-14,2.72,,,8.45,13.37,,8.52,6.32,8.51,38.04,9.37,2.7,22.32,67.89,23.71,70.3,23.75,8.88,,8.52,,,170.5,61.45,2.32,2.88,10.9,5.86,35.73,37.7,5.89,18.59,8.28,15.0,25.07,1.51,,0.8108108108108109
2017-12-15,2.67,,,8.7,13.05,,8.41,6.46,7.35,39.13,9.43,2.8,22.32,68.96,23.95,71.2,24.37,8.24,,8.65,,,170.55,61.91,2.36,2.9,11.35,6.06,35.84,38.15,6.14,18.99,8.1,15.9,24.61,1.51,,0.8108108108108109
2017-12-18,2.73,,,8.5,13.05,,8.38,6.47,7.48,39.63,10.05,2.56,21.0,70.63,24.18,71.25,24.59,9.12,,8.44,,,178.35,63.07,2.38,2.86,11.35,6.07,37.04,38.7,6.17,19.61,8.19,15.65,24.94,1.51,,0.8108108108108109
2017-12-19,2.77,,,8.6,12.78,,8.31,6.48,7.12,37.63,9.7,2.47,21.6,69.15,23.99,70.2,23.88,9.04,,8.48,,,179.35,62.87,2.42,2.87,11.8,5.99,36.87,38.25,5.96,19.45,8.3,15.3,24.34,1.51,,0.8108108108108109
2017-12-20,2.8,,,8.65,12.76,,8.15,6.47,7.27,37.73,9.6,2.52,21.24,68.69,24.09,69.05,23.33,8.77,,8.32,,,180.85,63.28,2.41,2.85,11.8,6.07,36.01,38.2,5.83,20.11,8.07,14.55,24.79,1.48,,0.8108108108108109
